process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cW_at_1,yield_cW_at_0p3,cW_95CL_LL,cW_95CL_UL,yield_cW_95CL_LL,yield_cW_95CL_UL,comb_cW_95CL_LL,comb_cW_95CL_UL,comb_yield_cW_95CL_LL,comb_yield_cW_95CL_UL,all_comb_cW_95CL_LL,all_comb_cW_95CL_UL,all_comb_yield_cW_95CL_LL,all_comb_yield_cW_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cW,sm_lin_quad_cW,quad_cW,lin_cW,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
DY,5,2250.0,2500.0,0.15906842052936554,0.1124783588289478,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
DY,6,2500.0,4000.0,0.13632303848862648,0.09772748647885791,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
QCD,1,1250.0,1500.0,245.37664900545514,10.478759414984793,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
QCD,2,1500.0,1750.0,78.02144186321715,5.63038002359732,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,12.569846553432805,-0.6759999990463257,0.6510000228881836,47.69579054900729,47.80745844080299,-0.1469999998807907,0.14300000667572021,4.354877458198616,5.005177275873683,-0.09200000017881393,0.09000000357627869,4.354877458198616,5.005177275873683,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,107.95208722637197,102.7744872723398,2.65351036444279,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,12.42904106109259,-0.4729999899864197,0.45899999141693115,27.22786695415617,27.197759054747124,-0.1469999998807907,0.14300000667572021,3.4704078916872714,3.809629989006341,-0.09200000017881393,0.09000000357627869,3.4704078916872714,3.809629989006341,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,122.96963575873029,120.20353125421349,1.6505446518620361,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,10.659954613225512,-0.3720000088214874,0.36399999260902405,15.33729592486111,15.370537109493542,-0.1469999998807907,0.14300000667572021,2.7621958832661755,2.9022689576247194,-0.09200000017881393,0.09000000357627869,2.7621958832661755,2.9022689576247194,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,110.91392971289152,109.46085474045778,0.9208532654991791,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,9.151090056898658,-0.3230000138282776,0.3160000145435333,10.086899842562199,10.101998003059736,-0.1469999998807907,0.14300000667572021,2.320520913821234,2.410334645191609,-0.09200000017881393,0.09000000357627869,2.320520913821234,2.410334645191609,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,96.41070698862117,95.35804735408958,0.691134056429997,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,7.487052179925406,-0.27799999713897705,0.27300000190734863,6.240435488229484,6.237515126807055,-0.1469999998807907,0.14300000667572021,1.8339096831349924,1.8555950021285954,-0.09200000017881393,0.09000000357627869,1.8339096831349924,1.8555950021285954,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,80.6335987171509,80.07690955944123,0.3950840544771075,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,23.24125436620057,-0.15600000321865082,0.15399999916553497,6.2751962403738,6.296939699267509,-0.1469999998807907,0.14300000667572021,5.586774040285616,5.4595884120573315,-0.09200000017881393,0.09000000357627869,5.586774040285616,5.4595884120573315,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,255.11135520340338,254.3570353115401,0.578855291001874,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
