process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHbox_at_1,yield_cHbox_at_0p3,cHbox_95CL_LL,cHbox_95CL_UL,yield_cHbox_95CL_LL,yield_cHbox_95CL_UL,comb_cHbox_95CL_LL,comb_cHbox_95CL_UL,comb_yield_cHbox_95CL_LL,comb_yield_cHbox_95CL_UL,all_comb_cHbox_95CL_LL,all_comb_cHbox_95CL_UL,all_comb_yield_cHbox_95CL_LL,all_comb_yield_cHbox_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHbox,sm_lin_quad_cHbox,quad_cHbox,lin_cHbox,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.17575382122812297,-102.81539211918782,101.37568170197554,6.311146902649169,6.299093070840337,-77.34500639844977,75.27006768948493,3.6326242060485128,3.5666027375506153,-59.52626374323403,53.271914967158445,3.6326242060485128,3.5666027375506153,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.17684032921919426,0.0005880863838871386,0.0007876419739057394,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,2.5266268265727754,-223.34476384654673,202.27947854537615,96.3769718625386,82.5464780371065,-77.34500639844977,75.27006768948493,13.380944475278056,13.976948382403592,-59.52626374323403,53.271914967158445,13.380944475278056,13.976948382403592,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.533888776316919,0.0019167573089030965,0.00788242941863082,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,1.11707004587987,-156.9349536493102,147.67607007520243,36.779552843712956,34.011366043873444,-77.34500639844977,75.27006768948493,9.598220840945196,9.831022647576566,-59.52626374323403,53.271914967158445,9.598220840945196,9.831022647576566,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.12162795843284,0.0014773262300929318,0.004590779547979373,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.5329770242615676,-139.22756602812188,133.48871321320368,18.397088025944186,17.539457372066636,-77.34500639844977,75.27006768948493,5.968667440318041,6.013047542520081,-59.52626374323403,53.271914967158445,5.968667440318041,6.013047542520081,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5353958056667938,0.0009376775841095549,0.002236421148123613,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.361940268778642,-147.0144534339777,141.32999335080763,12.56023069246284,11.970665906295366,-77.34500639844977,75.27006768948493,3.6935899462311017,3.6969949668170843,-59.52626374323403,53.271914967158445,3.6935899462311017,3.6969949668170843,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.36330873018180004,0.00057264260483691,0.0012105094753664392,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.1618399584495548,-136.69239561872513,132.76537615127307,7.214573392154961,6.990010905060226,-77.34500639844977,75.27006768948493,2.397292369911949,2.3781807594634556,-59.52626374323403,53.271914967158445,2.397292369911949,2.3781807594634556,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.1626556049830827,0.0003823586103029408,0.0006681431402174864,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
