process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHW_at_1,yield_cHW_at_0p3,cHW_95CL_LL,cHW_95CL_UL,yield_cHW_95CL_LL,yield_cHW_95CL_UL,comb_cHW_95CL_LL,comb_cHW_95CL_UL,comb_yield_cHW_95CL_LL,comb_yield_cHW_95CL_UL,all_comb_cHW_95CL_LL,all_comb_cHW_95CL_UL,all_comb_yield_cHW_95CL_LL,all_comb_yield_cHW_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHW,sm_lin_quad_cHW,quad_cHW,lin_cHW,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.2539509916845902,-2.73799991607666,2.6689999103546143,6.258419442182965,6.258247572493947,-1.5859999656677246,1.5290000438690186,2.168915024273528,2.2000018255800677,-1.2029999494552612,1.128000020980835,2.168915024273528,2.2000018255800677,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,1.0534246960164237,0.8342856637291929,0.05753392905466859,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,0.3821036896269344,-1.7630000114440918,1.722000002861023,6.292707401492538,6.297622169103368,-1.5859999656677246,1.5290000438690186,5.112675491090202,5.01660169731566,-1.2029999494552612,1.128000020980835,5.112675491090202,5.01660169731566,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,2.2753192683017867,2.0157967212694405,0.08405794617094473,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,2.7582578670838744,-5.380000114440918,5.199999809265137,47.68158541394943,47.73745195625811,-1.5859999656677246,1.5290000438690186,6.1174001219551455,6.752693537312106,-1.2029999494552612,1.128000020980835,6.1174001219551455,6.752693537312106,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,4.4352672403165485,1.6151667510650436,0.29601089966212024,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.3366455149481027,-4.005000114440918,3.86899995803833,27.301473126558957,27.302508267473407,-1.5859999656677246,1.5290000438690186,5.00174079860901,5.418024175338705,-1.2029999494552612,1.128000020980835,5.00174079860901,5.418024175338705,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,3.0354807211277937,1.6899552297551084,0.22996563871791764,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,0.6918805153843098,-3.4100000858306885,3.305999994277954,15.387902101748166,15.386837475683224,-1.5859999656677246,1.5290000438690186,3.629684501004082,3.8221105893010634,-1.2029999494552612,1.128000020980835,3.629684501004082,3.8221105893010634,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,1.9868140218965378,1.3177089811373526,0.1368833338246246,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,0.48310826946965724,-3.053999900817871,2.9760000705718994,10.104054385857976,10.104499459629666,-1.5859999656677246,1.5290000438690186,2.925209708242792,2.9955617795709624,-1.2029999494552612,1.128000020980835,2.925209708242792,2.9955617795709624,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,1.517175308496677,1.0719629892879217,0.08368674110715868,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
