process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHB_at_1,yield_cHB_at_0p3,cHB_95CL_LL,cHB_95CL_UL,yield_cHB_95CL_LL,yield_cHB_95CL_UL,comb_cHB_95CL_LL,comb_cHB_95CL_UL,comb_yield_cHB_95CL_LL,comb_yield_cHB_95CL_UL,all_comb_cHB_95CL_LL,all_comb_cHB_95CL_UL,all_comb_yield_cHB_95CL_LL,all_comb_yield_cHB_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHB,sm_lin_quad_cHB,quad_cHB,lin_cHB,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.1804341996113607,-10.409421543140919,10.414705577686801,6.270859194678354,6.270757352261052,-9.175621148689416,9.18339531359976,4.911879031813435,4.914359617962373,-8.13158564579556,8.236069227645446,4.911879031813435,4.914359617962373,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,0.23138698968611063,0.0562243709402547,-0.0003019821155454683,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,2.524089589589385,0.0,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,2.528491930443983,-29.230550882864996,29.252823475814793,47.797074563527026,47.795329271597915,-9.175621148689416,9.18339531359976,6.992740671927187,6.978100024496182,-8.13158564579556,8.236069227645446,6.992740671927187,6.978100024496182,382.1417333979535,11.369101877199862,0.0,0.0,0.0,0.0,2.524089589589385,2.57582564601093,0.052945124151741116,-0.0012090677301959118,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.1155598526547676,0.0,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,1.1203629202333352,-21.704775908191618,21.71660291332978,27.273366599841832,27.2741402975998,-9.175621148689416,9.18339531359976,5.793727149246024,5.789925043275465,-8.13158564579556,8.236069227645446,5.793727149246024,5.789925043275465,126.22721328240954,6.2251877584937185,0.0,0.0,0.0,0.0,1.1155598526547676,1.1704171768154197,0.055495855569657304,-0.0006385314090053829,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.5322217069345606,0.0,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.5358440603046523,-18.81827733605384,18.8306403219053,15.378857432003981,15.379724362794317,-9.175621148689416,9.18339531359976,4.06426084524378,4.06115382392056,-8.13158564579556,8.236069227645446,4.06426084524378,4.06115382392056,38.43842536679975,3.3468417166640694,0.0,0.0,0.0,0.0,0.5322217069345606,0.5736249858513223,0.04189823954731848,-0.0004949606305568732,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.3645298374748253,-16.53664071735737,16.554948160855428,10.089173649361285,10.089329718158105,-9.175621148689416,9.18339531359976,3.3590763408117263,3.352291464075639,-8.13158564579556,8.236069227645446,3.3590763408117263,3.352291464075639,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,0.3964131245915514,0.03553335511313222,-0.0006458086231774796,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.1635476130883745,-16.502775742782106,16.512883592313543,6.248094450707835,6.248103434434471,-9.175621148689416,9.18339531359976,2.0441086169758185,2.0431566854764895,-8.13158564579556,8.236069227645446,2.0441086169758185,2.0431566854764895,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,0.18371468333346383,0.022335067497420164,-0.00022548739651861993,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
