process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cM0_at_1,yield_cM0_at_0p3,cM0_95CL_LL,cM0_95CL_UL,yield_cM0_95CL_LL,yield_cM0_95CL_UL,comb_cM0_95CL_LL,comb_cM0_95CL_UL,comb_yield_cM0_95CL_LL,comb_yield_cM0_95CL_UL,all_comb_cM0_95CL_LL,all_comb_cM0_95CL_UL,all_comb_yield_cM0_95CL_LL,all_comb_yield_cM0_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cM0,sm_lin_quad_cM0,quad_cM0,lin_cM0,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
QCD,2,1500.0,1750.0,78.02144186321715,5.63038002359732,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
QCD,3,1750.0,2000.0,20.258951745973658,2.923942895311534,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
QCD,4,2000.0,2250.0,7.521946365392397,1.8300113419270347,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
QCD,5,2250.0,2500.0,2.199576611595854,1.0753814024008017,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
QCD,6,2500.0,4000.0,1.3755239680097822,0.8643356740608688,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
TTbar,1,1250.0,1500.0,63.42934338003397,2.6733973013644996,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
TTbar,2,1500.0,1750.0,16.533486746251583,1.3756392681012872,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
TTbar,3,1750.0,2000.0,5.671124301850796,0.803730906458453,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
TTbar,4,2000.0,2250.0,2.08247684314847,0.4504608293337196,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
TTbar,5,2250.0,2500.0,0.6132752634584904,0.2524085953152234,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
TTbar,6,2500.0,4000.0,0.433292992413044,0.22852263218319321,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WJets,1,1250.0,1500.0,19.29809100739658,1.339900722692111,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WJets,2,1500.0,1750.0,8.487073187716305,0.9006274979247081,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WJets,3,1750.0,2000.0,3.108623112886562,0.5360851946530797,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WJets,4,2000.0,2250.0,0.9209651717537781,0.29780640665170466,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WJets,5,2250.0,2500.0,0.6850190060213208,0.23800091073381033,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WJets,6,2500.0,4000.0,0.6682098987366771,0.26200654062138445,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WW,1,1250.0,1500.0,4.261055842041969,0.9088461159774744,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WW,2,1500.0,1750.0,2.6592157408595085,0.642700720960802,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WW,3,1750.0,2000.0,0.9926059022545815,0.3561083535351449,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WW,4,2000.0,2250.0,0.22619789093732834,0.26125068517446853,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WW,5,2250.0,2500.0,0.12879902124404907,0.12879902124404907,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WW,6,2500.0,4000.0,0.2858474627137184,0.17029521881579282,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
WZ,1,1250.0,1500.0,0.19025547802448273,0.10998135364958891,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
WZ,2,1500.0,1750.0,0.06790421158075333,0.06790421158075333,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
WZ,3,1750.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
WZ,4,2000.0,2250.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
WZ,5,2250.0,2500.0,0.1451195329427719,0.1451195329427719,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
WZ,6,2500.0,4000.0,0.20797331631183624,0.20797331631183624,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ZZ,1,1250.0,1500.0,0.6529859751462936,0.299711496187275,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ZZ,2,1500.0,1750.0,0.18713924288749695,0.18713924288749695,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ZZ,3,1750.0,2000.0,0.5480807796120644,0.280752347980814,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ZZ,4,2000.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ZZ,5,2250.0,2500.0,0.1310497224330902,0.1310497224330902,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ZZ,6,2500.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
ttV,1,1250.0,1500.0,38.08860181388445,3.006878646918696,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
ttV,2,1500.0,1750.0,15.809467568062246,1.9154082273235655,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
ttV,3,1750.0,2000.0,6.017801954643801,1.1933723167917725,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
ttV,4,2000.0,2250.0,2.9604539113352075,0.8437734226208373,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.28542020200121937,-5.25268913406905,5.407148688137523,9.995798450805147,9.997282920451116,-1.1932019458043635,1.2204524245017185,0.8209205909611039,0.7161133055357339,-0.8754953818939294,0.8970737266429105,0.8209205909611039,0.7161133055357339,14.947908320243,2.1245039294522594,0.0,0.0,0.0,0.0,0.270426612693366,0.5601156607582082,0.34244345291237727,-0.052754404847535075,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
ttV,5,2250.0,2500.0,0.6687470595352352,0.3997171901283801,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.18226225193138307,-4.079023664364556,4.193174132084976,6.259282689750697,6.260019465972425,-1.1932019458043635,1.2204524245017185,0.71834236571401,0.6437865033132709,-0.8754953818939294,0.8970737266429105,0.71834236571401,0.6437865033132709,4.8930145730533265,1.2263962666619492,0.0,0.0,0.0,0.0,0.16235993529314968,0.47823830010295676,0.35648187049861296,-0.040603505688805885,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
ttV,6,2500.0,4000.0,1.7381362050073221,0.6692929083691764,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,0.5291981062103941,-1.1997137312539734,1.2249970314047507,6.31277493914542,6.312587379828553,-1.1932019458043635,1.2204524245017185,6.247124967977228,6.266733375352188,-0.8754953818939294,0.8970737266429105,6.247124967977228,6.266733375352188,5.03093432407468,1.1822449825897272,0.0,0.0,0.0,0.0,0.1856274423936737,4.2492113450330695,4.169069080833801,-0.10548517819440553,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
sm,1,1250.0,1500.0,1.988961049874141,0.0,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,1.9760870030215296,-18.369085593287902,19.01721002754257,47.1784569533649,47.259201994256415,-1.1932019458043635,1.2204524245017185,2.2708491319301487,2.0820347455110593,-0.8754953818939294,0.8970737266429105,2.2708491319301487,2.0820347455110593,381.60660485823826,11.369101877199862,0.0,0.0,0.0,0.0,1.988961049874141,2.0366797146877014,0.12947450617466366,-0.08175584136110325,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,11.369101877199862,0Lepton_3FJ,
sm,2,1500.0,1750.0,1.3195511573378442,0.0,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,1.3146693998488195,-10.756362171528004,11.13813009513923,27.41656768836339,27.45050800802793,-1.1932019458043635,1.2204524245017185,1.7273173377866622,1.5445484448680404,-0.8754953818939294,0.8970737266429105,1.7273173377866622,1.5445484448680404,126.43120458709261,6.2251877584937185,0.0,0.0,0.0,0.0,1.3195511573378442,1.4558554647845947,0.21796690344309452,-0.08166259599634396,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,6.2251877584937185,0Lepton_3FJ,
sm,3,1750.0,2000.0,0.8739811416145821,0.0,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.8777615388098997,-7.107914849816212,7.3633984411334374,15.785017981889755,15.783849235823293,-1.1932019458043635,1.2204524245017185,1.366523585836824,1.209392016079606,-0.8754953818939294,0.8970737266429105,1.366523585836824,1.209392016079606,38.78018480147977,3.3468417166640694,0.0,0.0,0.0,0.0,0.8739811416145821,1.086002435050783,0.2848856706454413,-0.07286437720924022,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,3.3468417166640694,0Lepton_3FJ,
